Date,CAPEX,ALUA,BBAR,BYMA,CEPU,COME,CRES,CVH,EDN,GGAL,HARG,MIRG,PAMP,SUPV,TECO2,TGNO4,TGSU2,TRAN,TXAR,YPFD,AGRO,AUSO,BHIP,BOLT,BPAT,CADO,CELU,CGPA2,DGCU2,DYCA,FERR,FIPL,GARO,GBAN,GCLA,GRIM,HAVA ,INVJ,IRSA,LEDE,LONG,METR,MOLA,MOLI,MORI,OEST,PATA,POLL,RIGO,SAMI,SEMI,CECO2,CTIO,INTR,LOMA,ROSE,IRCP
2012-12-18,2.962930,1.630571,9.300022,0.0,0.076540,0.178022,4.119692,0.0,0.679000,3.665884,0.672311,22.666391,0.948000,0.0,11.696305,0.440637,1.480881,0.437773,1.715642,99.536148,0.230357,0.406056,1.328232,0.123907,1.954696,1.829834,3.750000,0.736628,1.272802,4.200000,0.221061,1.154288,1.487841,3.200000,1.870905,1.659587,0.0,1.8,3.609040,4.023200,0.535426,0.720000,0.0,17.051025,1.625083,0.691360,4.210600,2.707282,8.267685,4.559075,0.219962,1.152554,1.825518,0.718128,0.0,1.910000,22.17
2012-12-19,3.052716,1.597295,9.095176,0.0,0.079664,0.175246,4.023714,0.0,0.667000,3.616234,0.690986,22.277824,0.968000,0.0,11.623657,0.463145,1.531509,0.437773,1.715642,97.143433,0.240733,0.415947,1.337857,0.123187,1.971355,1.843421,3.800000,0.736628,1.272802,4.000000,0.226879,1.178848,1.500558,3.200000,1.870905,1.690320,0.0,1.76,3.558514,4.079751,0.542119,0.710000,0.0,17.153950,1.625083,0.691360,4.169321,2.824143,8.267685,4.608630,0.219962,1.152554,1.825518,0.718128,0.0,1.900000,23.05
2012-12-20,3.052716,1.570673,9.095176,0.0,0.080055,0.178717,4.097543,0.0,0.655000,3.690711,0.726469,22.828297,0.980000,0.0,11.442039,0.471802,1.487209,0.444027,1.715642,97.574112,0.235545,0.421673,1.308982,0.127510,1.943590,1.857009,3.870000,0.736628,1.272802,4.000000,0.238513,1.187034,1.513274,3.200000,1.870905,1.744103,0.0,1.83,3.536860,4.160538,0.548812,0.715000,0.0,17.840107,1.625083,0.691360,4.128040,3.096819,8.288406,4.588808,0.209731,1.152554,1.825518,0.718128,0.0,1.900000,23.05
2012-12-21,3.052716,1.583984,8.767423,0.0,0.079273,0.174899,3.986799,0.0,0.640000,3.541758,0.726469,22.569248,0.938000,0.0,11.042476,0.467474,1.474552,0.441681,1.715642,95.229286,0.233469,0.421673,1.251233,0.128230,1.888059,1.857009,3.760000,0.736628,1.272802,4.000000,0.232696,1.162475,1.486398,3.200000,1.824133,1.690320,0.0,1.8,3.392498,4.120144,0.548812,0.700000,0.0,17.291182,1.625083,0.691360,4.169321,3.311064,8.288406,4.360854,0.218257,1.152554,1.825518,0.694190,0.0,1.930000,23.05
2012-12-26,3.052716,1.617605,9.054207,0.0,0.079273,0.183922,3.986799,0.0,0.670000,3.707260,0.726469,22.990196,0.960000,0.0,10.969826,0.480459,1.430252,0.448717,1.715642,94.750740,0.232432,0.780876,1.231983,0.135433,1.915825,1.857009,3.800000,0.736628,1.272802,4.000000,0.238513,1.170662,1.473473,3.200000,1.882598,1.690320,0.0,1.8,3.356408,4.160538,0.548812,0.670000,0.0,17.634260,1.756847,0.691360,4.169321,4.265430,8.267685,4.410409,0.218257,1.152554,1.825518,0.694190,0.0,1.950000,23.05
2012-12-27,3.142501,1.550762,9.259053,0.0,0.080835,0.187392,4.001565,0.0,0.645000,3.732086,0.726469,23.249243,0.950000,0.0,11.187769,0.489116,1.539909,0.447154,1.715642,94.990013,0.240733,0.796494,1.222358,0.140477,1.943590,1.902302,3.820000,0.736628,1.272802,4.000000,0.244330,1.154288,1.486398,3.200000,1.929370,1.728736,0.0,1.8,3.457461,4.120144,0.552158,0.670000,0.0,17.497028,1.756847,0.691360,4.169321,4.869212,8.267685,4.459965,0.223371,1.152554,1.825518,0.694190,0.0,2.100000,23.94
2012-12-28,3.142501,1.550762,9.259053,0.0,0.081226,0.187392,4.090159,0.0,0.645000,3.732086,0.726469,23.135912,0.950000,0.0,11.187769,0.510758,1.674798,0.447154,1.715642,94.990013,0.257335,0.780876,1.231983,0.139756,1.943590,1.902302,3.790000,0.736628,1.272802,4.000000,0.244330,1.162475,1.473473,3.200000,1.987837,1.613487,0.0,1.8,3.464679,4.120144,0.558851,0.700000,0.0,17.771490,1.756847,0.691360,4.169321,3.895370,8.267685,4.559075,0.218257,1.152554,1.825518,0.718128,0.0,2.180000,23.94
2013-01-02,3.232287,1.704501,9.750684,0.0,0.083569,0.201273,4.208288,0.0,0.660000,3.897588,0.728337,23.799713,0.970000,0.0,11.914249,0.536729,1.810593,0.449499,1.715642,97.621979,0.264599,0.791288,1.328232,0.146239,2.043547,1.915890,3.820000,0.736628,1.272802,4.000000,0.261783,1.203407,1.499324,3.200000,1.987837,1.736419,0.0,1.85,3.572950,4.322112,0.578929,0.710000,0.0,18.011644,1.712926,0.683130,4.293161,4.051185,8.246964,4.806850,0.235308,1.152554,1.825518,0.742065,0.0,2.200000,24.65
2013-01-03,3.322073,1.711186,9.668746,0.0,0.085912,0.201620,4.415010,0.0,0.670000,3.938964,0.726469,23.767332,0.970000,0.0,12.132193,0.519415,1.855857,0.458880,1.715642,96.952019,0.287427,0.817317,1.337857,0.146960,2.065759,1.947595,3.820000,0.813161,1.272802,4.000000,0.261783,1.203407,1.512249,3.200000,1.987837,1.744103,0.0,1.83,3.681222,4.402899,0.572236,0.698000,0.0,17.565643,1.712926,0.720167,4.293161,4.245953,8.184801,4.806850,0.237013,1.152554,2.364876,0.742065,0.0,2.190000,24.65
2013-01-04,3.322073,1.724554,9.463899,0.0,0.094113,0.201620,4.540520,0.0,0.720000,3.914139,0.726469,23.556856,1.060000,0.0,12.168516,0.536729,1.863401,0.496403,1.715642,97.430565,0.326858,0.827729,1.366731,0.144078,2.049100,1.992888,3.880000,0.813161,1.272802,4.000000,0.261783,1.203407,1.522589,3.200000,1.987837,1.744103,0.0,1.83,3.659567,4.443292,0.585622,0.710000,0.0,17.668570,1.774415,0.732512,4.375723,4.343337,8.081194,4.856406,0.238718,1.152554,2.364876,0.742065,0.0,2.170000,24.65
2013-01-07,3.411858,1.697817,9.627775,0.0,0.095285,0.202661,4.503606,0.0,0.700000,3.922414,0.726469,23.637810,1.070000,0.0,12.350138,0.580014,1.863401,0.515946,1.715642,98.483353,0.325820,0.848552,1.347481,0.142638,2.110184,1.983829,4.100000,0.813161,1.272802,4.100000,0.255966,1.227967,1.530344,3.200000,1.868566,1.744103,0.0,1.83,3.681222,4.443292,0.602355,0.720000,0.0,17.840107,1.791984,0.765434,4.375723,4.479675,8.081194,4.905961,0.237013,1.152554,2.406365,0.742065,0.0,2.090000,24.65
2013-01-08,3.411858,1.697817,9.627775,0.0,0.099971,0.204049,4.503606,0.0,0.720000,3.889313,0.784363,23.475904,1.060000,0.0,12.640726,0.620701,1.923754,0.531581,1.715642,103.364441,0.317519,0.853758,1.328232,0.147680,2.137949,1.983829,4.090000,0.813161,1.272802,4.230000,0.250148,1.252525,1.538099,3.200000,1.870905,1.744103,0.0,1.83,4.042125,4.483686,0.609048,0.720000,0.0,17.737185,1.774415,0.777780,4.334442,4.187523,7.998308,4.905961,0.243834,1.152554,2.406365,0.742065,0.0,2.150000,24.83
2013-01-09,3.411858,1.697817,9.627775,0.0,0.102314,0.204049,4.503606,0.0,0.720000,3.889313,0.784363,24.884462,1.060000,0.0,12.640726,0.676105,1.931298,0.541744,1.715642,103.364441,0.315444,0.937052,1.337857,0.162089,2.193480,1.992888,4.090000,0.860994,1.272802,4.200000,0.261783,1.285272,1.589799,3.200000,1.870905,1.744103,0.0,1.8,4.049344,4.548316,0.619086,0.740000,0.0,18.114569,1.800768,0.814817,4.417003,4.090138,7.956871,5.332135,0.248948,1.152554,2.406365,0.742065,0.0,2.140000,24.83
2013-01-10,3.411858,1.697817,9.627775,0.0,0.109343,0.204049,4.577436,0.0,0.720000,3.889313,0.782495,25.094934,1.060000,0.0,12.640726,0.770466,2.112358,0.588648,1.715642,103.364441,0.341385,0.963081,1.318607,0.169292,2.221246,2.074415,4.200000,0.860994,1.272802,4.200000,0.285053,1.285272,1.651841,3.200000,1.870905,1.767153,0.0,1.8,4.215359,4.556394,0.615740,0.814000,0.0,18.183186,1.791984,0.835393,4.458283,4.187523,8.081194,5.698843,0.269410,1.152554,2.406365,0.742065,0.0,2.200000,24.83
2013-01-11,3.411858,1.791398,9.914561,0.0,0.108562,0.208214,4.621734,0.0,0.860000,3.947239,0.782495,24.868275,1.130000,0.0,13.040291,0.748824,2.097269,0.562851,1.715642,104.321526,0.332046,0.937052,1.318607,0.165690,2.287883,2.101592,4.240000,0.860994,1.442509,4.200000,0.287379,1.285272,1.675106,3.200000,1.870905,1.874719,0.0,1.8,4.309195,4.548316,0.615740,0.835000,0.0,18.320417,1.739279,0.888891,4.499563,4.090138,8.039753,5.649288,0.264295,1.152554,2.406365,0.742065,0.0,2.240000,24.83
2013-01-14,3.411858,1.784713,9.955529,0.0,0.108562,0.210990,4.702946,0.0,0.812000,3.889313,0.733939,24.706367,1.130000,0.0,13.439852,0.714196,2.036916,0.556597,1.715642,105.135033,0.301954,0.952669,1.328232,0.165690,2.265671,2.101592,4.240000,0.926047,1.493421,4.250000,0.287379,1.309831,1.654426,3.200000,1.941064,1.874719,0.0,1.8,4.258667,4.524080,0.602355,0.821000,0.0,17.840107,1.774415,0.888891,4.540843,3.992754,8.039753,5.550178,0.254064,1.152554,2.406365,0.754034,0.0,2.240000,24.60
2013-01-15,3.402880,1.791398,9.914561,0.0,0.110124,0.208214,4.643882,0.0,0.860000,3.947239,0.733939,25.256842,1.130000,0.0,13.040291,0.676971,1.984107,0.537835,1.715642,104.321526,0.306104,0.937052,1.299357,0.165690,2.221246,2.124237,4.240000,0.860994,1.544333,4.200000,0.279235,1.268899,1.641500,3.200000,1.964450,1.843985,0.0,1.8,4.251450,4.483686,0.585622,0.780000,0.0,17.291182,1.756847,0.888891,4.540843,3.895370,7.936153,5.252847,0.242128,1.152554,2.406365,0.754034,0.0,2.240000,24.60
2013-01-16,3.636323,1.771345,9.668746,0.0,0.110905,0.213419,4.651265,0.0,0.875000,3.905864,0.737675,25.418741,1.170000,0.0,13.984712,0.744495,2.036916,0.582394,1.715642,105.996407,0.311293,0.983904,1.299357,0.167131,2.115737,2.106120,4.240000,0.860994,1.544333,4.200000,0.279235,1.277085,1.667351,3.200000,1.999530,1.843985,0.0,1.79,4.258667,4.524080,0.585622,0.830000,0.0,17.497028,1.756847,0.888891,4.540843,3.992754,7.936153,5.371779,0.238718,1.152554,2.406365,0.754034,0.0,2.220000,24.60
2013-01-17,3.726109,1.804766,9.955529,0.0,0.110124,0.216195,4.710329,0.0,0.900000,3.963789,0.737675,26.195873,1.180000,0.0,14.529572,0.744495,2.074637,0.580049,1.715642,105.278603,0.315444,1.009934,1.328232,0.178657,2.176821,2.174059,4.200000,0.860994,1.544333,4.500000,0.279235,1.293457,1.706126,3.200000,2.034609,1.843985,0.0,1.79,4.258667,4.578944,0.595662,0.830000,0.0,18.389034,1.774415,0.888891,4.623405,4.284907,8.205521,5.470890,0.235308,1.152554,2.406365,0.754034,0.0,2.190000,24.60
2013-01-18,3.815894,1.844872,9.832623,0.0,0.110905,0.215154,4.872754,0.0,0.880000,3.972064,0.747012,26.066355,1.160000,0.0,15.001782,0.731510,1.999196,0.566759,1.715642,106.714211,0.311293,0.999522,1.347481,0.180098,2.176821,2.174059,4.200000,0.870561,1.544333,4.630000,0.279235,1.293457,1.680276,3.200000,2.022917,1.843985,0.0,1.76,4.561827,4.528992,0.585622,0.830000,0.0,18.183186,1.774415,0.888891,4.623405,4.187523,8.371290,5.451068,0.238718,1.152554,2.406365,0.754034,0.0,2.180000,24.60
2013-01-21,4.031380,1.878294,9.996500,0.0,0.110905,0.220360,4.946584,0.0,0.905000,4.029990,0.765688,26.357771,1.190000,0.0,14.747516,0.727181,2.112358,0.572231,1.715642,111.499619,0.317519,1.009934,1.366731,0.176496,2.193480,2.210294,4.200000,0.870561,1.544333,4.630000,0.279235,1.309831,1.667351,3.200000,2.104768,1.843985,0.0,1.81,4.511300,4.703825,0.602355,0.830000,0.0,18.869343,1.800768,0.905352,4.623405,4.090138,8.288406,5.649288,0.240423,1.152554,2.406365,0.754034,0.0,2.190000,25.27
2013-01-22,4.031380,1.878294,9.996500,0.0,0.111686,0.220360,5.204986,0.0,0.905000,4.029990,0.775025,27.199667,1.190000,0.0,14.747516,0.740167,2.180254,0.590211,1.715642,111.499619,0.311293,1.030757,1.366731,0.176496,2.187927,2.174059,4.100000,0.889694,1.544333,4.630000,0.285053,1.326204,1.700957,3.200000,2.198313,1.843985,0.0,1.85,4.908295,4.803729,0.632472,0.800000,0.0,19.864273,1.756847,0.905352,4.664685,4.090138,8.433456,5.797954,0.238718,1.152554,2.406365,0.754034,0.0,2.180000,25.27
2013-01-23,4.130144,1.898347,10.078437,0.0,0.109343,0.223829,5.094243,0.0,0.930000,4.096192,0.775025,26.778721,1.220000,0.0,15.691937,0.744495,2.187799,0.589430,1.715642,109.585457,0.332046,1.041169,1.357106,0.173615,2.176821,2.210294,4.120000,0.927960,1.544333,4.700000,0.282725,1.358949,1.680276,3.200000,2.174927,1.805569,0.0,1.91,4.908295,4.870331,0.629125,0.830000,0.0,19.692732,1.748062,0.905352,4.664685,4.090138,8.474891,5.847508,0.240423,1.152554,2.406365,0.766003,0.0,2.000000,25.31
2013-01-24,4.130144,1.898347,10.078437,0.0,0.109343,0.223829,5.094243,0.0,0.930000,4.096192,0.775025,27.491093,1.220000,0.0,15.691937,0.728047,2.187799,0.590211,1.715642,109.585457,0.326858,1.041169,1.385981,0.172894,2.137949,2.196706,4.050000,0.927960,1.544333,4.700000,0.310432,1.358949,1.716467,3.200000,2.210007,2.074484,0.0,1.87,4.778370,4.978561,0.629125,0.820000,0.0,19.555502,1.835905,0.897122,4.664685,4.187523,8.474891,6.045730,0.243834,1.152554,2.406365,0.789940,0.0,2.140000,25.31
2013-01-25,3.941594,1.884978,9.996500,0.0,0.109343,0.218625,5.020413,0.0,1.020000,4.071366,0.780628,28.073942,1.270000,0.0,16.127825,0.766137,2.195343,0.612882,1.715642,112.456696,0.326858,1.041169,1.347481,0.169292,2.143502,2.192177,4.030000,0.927960,1.527363,4.700000,0.303534,1.378239,1.731977,3.200000,2.268473,2.281932,0.0,1.8,4.807242,5.203346,0.622432,0.850000,0.0,19.761351,1.862258,0.946505,4.664685,4.284907,8.474891,6.184484,0.245539,1.152554,2.406365,0.789940,0.0,2.160000,24.38
2013-01-28,3.941594,1.898347,9.750684,0.0,0.109343,0.221748,4.946584,0.0,1.050000,4.005166,0.778760,28.171085,1.290000,0.0,16.454739,0.787780,2.217975,0.638679,1.715642,114.322990,0.318557,1.041169,1.308982,0.165690,2.165715,2.196706,4.000000,0.927960,1.527363,4.700000,0.303534,1.378239,1.757828,3.200000,2.315245,2.420231,0.0,1.8,4.879423,5.203346,0.602355,0.840000,0.0,19.383961,1.932531,0.946505,4.705966,4.284907,8.474891,6.194395,0.231897,1.152554,2.406365,0.789940,0.0,2.050000,24.38
2013-01-29,3.726109,1.978559,10.037468,0.0,0.108562,0.230770,4.946584,0.0,1.140000,4.087917,0.775025,28.494890,1.350000,0.0,16.709009,0.809422,2.316049,0.687928,1.715642,124.994423,0.327895,1.041169,1.366731,0.165690,2.165715,2.309939,4.100000,0.927960,1.527363,4.650000,0.303534,1.352872,1.788848,3.200000,2.326938,2.765978,0.0,1.79,4.836114,5.236647,0.622432,0.870000,0.0,20.584740,1.844689,0.946505,4.705966,4.284907,8.081194,6.194395,0.230192,1.152554,2.406365,0.854572,0.0,2.000000,24.38
2013-01-30,3.771001,1.965190,9.832623,0.0,0.113248,0.230076,5.352646,0.0,1.140000,4.054816,0.784363,28.009188,1.310000,0.0,16.963276,0.787780,2.338681,0.695746,1.715642,127.674232,0.326858,1.041169,1.366731,0.165690,2.165715,2.332585,3.950000,0.956660,1.527363,4.700000,0.310432,1.386694,1.778508,3.200000,2.420484,3.073309,0.0,1.76,4.908295,5.369852,0.622432,0.870000,0.0,20.035810,2.029158,0.946505,4.747247,4.012231,8.661384,6.144840,0.247243,1.152554,2.406365,0.789940,0.0,2.090000,25.27
2013-01-31,3.771001,1.965190,9.832623,0.0,0.113248,0.230076,5.352646,0.0,1.140000,4.054816,0.784363,28.009188,1.310000,0.0,16.963276,0.787780,2.338681,0.695746,1.715642,127.674232,0.326858,1.041169,1.366731,0.165690,2.165715,2.332585,3.950000,0.956660,1.527363,4.700000,0.310432,1.386694,1.778508,3.200000,2.420484,3.073309,0.0,1.76,4.908295,5.369852,0.622432,0.870000,0.0,20.035810,2.029158,0.946505,4.747247,4.012231,8.661384,6.144840,0.247243,1.152554,2.406365,0.789940,0.0,2.090000,25.27
2013-02-01,3.771001,1.971874,10.283285,0.0,0.113248,0.230423,5.611050,0.0,1.130000,4.137568,0.793701,29.514881,1.340000,0.0,17.726076,0.792108,2.346226,0.707472,1.715642,127.769936,0.326858,1.030757,1.462980,0.172894,2.182374,2.400525,4.090000,0.994926,1.527363,4.600000,0.310432,1.395149,1.835378,3.200000,2.408791,3.303807,0.0,1.76,4.980476,5.519709,0.689361,0.890000,0.0,20.584740,2.029158,0.946505,4.788526,4.265430,9.780319,6.362883,0.248948,1.152554,2.406365,0.789940,0.0,2.130000,25.27
2013-02-04,3.771001,1.971874,10.283285,0.0,0.113248,0.230423,5.611050,0.0,1.130000,4.137568,0.793701,29.514881,1.340000,0.0,17.726076,0.792108,2.346226,0.707472,1.715642,127.769936,0.326858,1.030757,1.462980,0.172894,2.182374,2.400525,4.090000,0.994926,1.527363,4.600000,0.310432,1.395149,1.835378,3.200000,2.408791,3.303807,0.0,1.76,4.980476,5.519709,0.689361,0.890000,0.0,20.584740,2.029158,0.946505,4.788526,4.265430,9.780319,6.362883,0.248948,1.152554,2.406365,0.789940,0.0,2.130000,25.27
2013-02-05,3.771001,1.824819,9.832623,0.0,0.106219,0.225565,5.574135,0.0,1.040000,3.955514,0.793701,27.523476,1.240000,0.0,17.362839,0.740167,2.300961,0.626171,1.715642,124.133034,0.299879,1.015139,1.318607,0.169292,2.182374,2.400525,3.800000,1.033193,1.569789,4.600000,0.310432,1.327506,1.835378,3.200000,2.362018,2.727562,0.0,1.76,4.763934,5.128417,0.675975,0.860000,0.0,18.869343,1.976453,0.946505,4.664685,3.973277,9.490224,6.303417,0.237013,1.152554,2.331685,0.789940,0.0,2.180000,25.27
2013-02-06,3.771001,1.778029,9.545838,0.0,0.101533,0.217583,5.389562,0.0,0.975000,3.856213,0.747012,26.746344,1.150000,0.0,17.144892,0.701210,2.210432,0.592557,1.715642,124.324455,0.283277,0.989110,1.241608,0.166411,2.054652,2.400525,3.820000,1.033193,1.569789,4.600000,0.292496,1.268318,1.783678,3.200000,2.338631,2.666095,0.0,1.76,4.908295,4.911958,0.655897,0.860000,0.0,17.840107,1.976453,0.946505,4.623405,3.700601,9.490224,5.946619,0.235308,1.152554,2.331685,0.789940,0.0,2.250000,25.27
2013-02-07,3.681216,1.804766,9.750684,0.0,0.101533,0.213766,5.293583,0.0,1.040000,3.847938,0.765688,27.199667,1.170000,0.0,17.362839,0.734107,2.263241,0.615227,1.715642,124.420166,0.283277,0.989110,1.308982,0.169292,2.082418,2.364290,4.100000,1.033193,1.569789,4.650000,0.307673,1.352872,1.809528,3.200000,2.336293,2.881227,0.0,1.76,4.944386,4.911958,0.669282,0.850000,0.0,18.011644,2.064295,0.946505,4.705966,3.642171,9.510948,6.095285,0.235308,1.152554,2.331685,0.854572,0.0,2.200000,25.27
2013-02-08,3.501644,1.804766,9.545838,0.0,0.105438,0.215154,5.168072,0.0,1.010000,3.831388,0.765688,27.491093,1.190000,0.0,16.745329,0.734107,2.255696,0.609755,1.715642,123.941628,0.292615,1.025551,1.280107,0.176496,2.082418,2.364290,3.830000,1.042759,1.569789,4.650000,0.307673,1.352872,1.809528,3.200000,2.291859,2.873544,0.0,1.71,4.763934,4.911958,0.665937,0.850000,0.0,18.457647,2.108217,0.946505,4.705966,3.661648,9.531667,6.095285,0.235308,1.152554,2.331685,0.813878,0.0,2.230000,25.27
2013-02-13,3.501644,1.905031,9.914561,0.0,0.103876,0.213766,5.057328,0.0,0.995000,3.905864,0.776893,28.171085,1.180000,0.0,16.636356,0.735838,2.172710,0.589430,1.715642,122.984543,0.297804,1.020345,1.337857,0.172894,2.110184,2.355231,3.820000,1.100159,1.569789,4.650000,0.307673,1.293684,1.783678,3.200000,2.338631,2.881227,0.0,1.71,4.583482,4.978561,0.665937,0.850000,0.0,18.114569,2.108217,0.946505,4.747247,3.603217,9.448785,6.144840,0.235308,1.152554,2.331685,0.813878,0.0,2.100000,26.60
2013-02-14,3.501644,1.891662,9.955529,0.0,0.103095,0.217237,5.057328,0.0,1.040000,3.864488,0.784363,29.952017,1.210000,0.0,16.309443,0.751421,2.134990,0.601937,1.715642,122.984543,0.298841,1.004728,1.328232,0.172894,2.176821,2.346173,3.820000,1.100159,1.569789,4.650000,0.307673,1.268318,1.830208,3.200000,2.338631,2.881227,0.0,1.71,4.583482,5.145067,0.665937,0.850000,0.0,18.732113,2.108217,0.946505,4.705966,3.408449,9.448785,6.214217,0.238718,1.152554,2.331685,0.813878,0.0,2.220000,26.16
2013-02-15,3.501644,1.898347,9.955529,0.0,0.102314,0.218625,5.057328,0.0,1.030000,3.781737,0.784363,29.952017,1.200000,0.0,16.491066,0.753152,2.074637,0.604283,1.715642,121.548935,0.299879,1.020345,1.318607,0.172894,2.176821,2.355231,3.820000,1.100159,1.697070,4.650000,0.307673,1.268318,1.866399,3.200000,2.268473,3.157825,0.0,1.71,4.532955,5.161719,0.669282,0.850000,0.0,19.075191,2.081864,0.946505,4.788526,3.369495,9.448785,6.144840,0.238718,1.152554,2.331685,0.813878,0.0,2.300000,25.71
2013-02-18,3.501644,1.898347,9.955529,0.0,0.102314,0.218625,4.872754,0.0,1.030000,3.781737,0.784363,30.923441,1.200000,0.0,16.491066,0.753152,2.074637,0.598029,1.715642,121.548935,0.291577,1.020345,1.299357,0.177937,2.137949,2.355231,3.820000,1.100159,1.697070,4.650000,0.307673,1.268318,1.918100,3.200000,2.268473,3.380641,0.0,1.71,4.532955,5.045164,0.665937,0.780000,0.0,19.075191,2.081864,0.946505,4.747247,3.213680,9.448785,6.095285,0.230192,1.152554,2.331685,0.813878,0.0,2.350000,26.60
2013-02-19,3.501644,1.905031,9.709714,0.0,0.101533,0.216889,4.946584,0.0,0.975000,3.682435,0.784363,30.599623,1.160000,0.0,16.491066,0.735838,1.969019,0.594120,1.715642,121.070396,0.291577,1.025551,1.405231,0.198108,2.137949,2.355231,3.660000,1.100159,1.697070,4.650000,0.310432,1.293684,1.726807,3.200000,2.338631,3.449789,0.0,1.71,4.583482,5.053490,0.669282,0.780000,0.0,18.320417,2.081864,0.938274,4.788526,3.155249,9.200130,5.996175,0.230192,1.152554,2.331685,0.813878,0.0,2.340000,26.60
2013-02-21,3.366966,1.844872,9.136144,0.0,0.099580,0.204744,4.983499,0.0,0.915000,3.558309,0.765688,29.110119,1.120000,0.0,15.982525,0.692554,2.029372,0.562851,1.715642,113.509460,0.285352,1.004728,1.308982,0.190904,2.065759,2.309939,3.460000,1.100159,1.697070,4.300000,0.306293,1.251407,1.602724,3.200000,2.268473,3.380641,0.0,1.71,4.727843,4.787078,0.669282,0.760000,0.0,17.565643,2.081864,0.864200,4.664685,3.116296,8.910035,5.847508,0.221667,1.152554,2.331685,0.813878,0.0,2.350000,27.49
2013-02-22,3.366966,1.844872,9.054207,0.0,0.099971,0.205437,4.968732,0.0,0.926000,3.607959,0.784363,29.547262,1.140000,0.0,16.055174,0.701210,1.984107,0.555033,1.715642,110.973213,0.278088,1.020345,1.308982,0.190184,2.004675,2.377878,3.570000,1.100159,1.697070,4.300000,0.306293,1.251407,1.628575,3.200000,2.291859,3.611137,0.0,1.71,4.677317,4.703825,0.669282,0.730000,0.0,17.153950,2.081864,0.864200,4.788526,3.330541,9.075806,5.698843,0.221667,1.152554,2.331685,0.813878,0.0,2.300000,27.49
2013-02-25,3.366966,1.884978,9.136144,0.0,0.099190,0.207520,4.983499,0.0,0.890000,3.607959,0.791833,29.012985,1.140000,0.0,15.873558,0.701210,1.938843,0.543307,1.715642,111.786743,0.269787,1.004728,1.308982,0.187302,2.082418,2.368819,3.500000,1.100159,1.697070,4.300000,0.306293,1.293684,1.589799,3.200000,2.291859,3.764804,0.0,1.71,4.677317,4.620571,0.669282,0.700000,0.0,17.702877,2.081864,0.864200,4.829807,3.544787,9.075806,5.698843,0.218257,1.152554,2.331685,0.813878,0.0,2.270000,29.26
2013-02-26,3.366966,1.838189,9.136144,0.0,0.101142,0.204744,4.946584,0.0,0.850000,3.674160,0.784363,28.818697,1.140000,0.0,15.982525,0.683897,1.938843,0.535490,1.715642,109.106911,0.269787,0.999522,1.289732,0.185073,2.082418,2.368819,3.570000,1.004493,1.697070,4.300000,0.306293,1.293684,1.538099,3.200000,2.174927,3.826269,0.0,1.71,4.691752,4.595594,0.652551,0.673000,0.0,17.634260,2.081864,0.835393,4.829807,3.544787,9.096526,5.550178,0.219962,1.152554,2.331685,0.813878,0.0,2.220000,29.26
2013-02-27,3.088630,1.791398,9.218083,0.0,0.101142,0.202314,5.020413,0.0,0.905000,3.698984,0.791833,28.964415,1.190000,0.0,16.345766,0.692554,1.953931,0.555033,1.715642,111.403900,0.264599,0.999522,1.289732,0.185816,2.015781,2.377878,3.650000,1.100159,1.697070,4.300000,0.303534,1.327506,1.538099,3.200000,2.315245,3.764804,0.0,1.71,4.843332,4.620571,0.645858,0.673000,0.0,17.565643,2.081864,0.864200,4.788526,3.700601,9.096526,5.550178,0.218257,1.152554,2.331685,0.813878,0.0,2.250000,29.26
2013-02-28,3.088630,1.791398,8.603544,0.0,0.098409,0.194333,5.057328,0.0,0.845000,3.467282,0.791833,28.494890,1.180000,0.0,14.820160,0.666583,1.931298,0.525327,1.715642,106.235672,0.260449,0.999522,1.299357,0.185816,2.004675,2.287292,3.680000,1.100159,1.697070,4.300000,0.292496,1.268318,1.499324,3.200000,2.315245,3.764804,0.0,1.71,4.763934,4.537317,0.642511,0.673000,0.0,17.702877,2.081864,0.823048,4.664685,3.525310,8.910035,5.351957,0.218257,1.152554,2.331685,0.813878,0.0,2.250000,29.26
2013-03-01,3.232287,1.804766,9.095176,0.0,0.098409,0.194679,5.042562,0.0,0.909000,3.649335,0.791833,30.275827,1.230000,0.0,14.892813,0.696882,1.953931,0.551124,1.715642,106.235672,0.260449,0.989110,1.318607,0.185816,2.004675,2.332585,3.580000,1.100159,1.697070,4.300000,0.296635,1.293684,1.486398,3.200000,2.315245,3.972252,0.0,1.71,4.727843,4.603920,0.642511,0.685000,0.0,18.526264,2.081864,0.823048,4.747247,3.603217,8.910035,5.252847,0.219962,1.152554,2.331685,0.813878,0.0,2.200000,29.26
2013-03-04,3.232287,1.791398,9.177112,0.0,0.096847,0.197456,5.094243,0.0,0.946000,3.748636,0.784363,30.275827,1.230000,0.0,16.273121,0.692554,1.923754,0.558942,1.715642,107.288467,0.256298,1.004728,1.299357,0.179126,2.026887,2.400525,3.600000,1.100159,1.697070,4.300000,0.296635,1.285228,1.499324,3.200000,2.338631,4.333365,0.0,1.71,4.836114,4.662197,0.642511,0.685000,0.0,18.526264,2.081864,0.823048,4.829807,3.603217,8.910035,5.351957,0.218257,1.152554,2.331685,0.813878,0.0,2.250000,29.26
